"X1","X2"
"1",0.0519757742065563,0.184817102209572
"2",2.17931552683107,1.26657795880025
"3",-0.979468203177925,1.05651597997009
"4",0.501826880950931,-1.23232829258301
"5",1.69992882855705,-0.269601903896702
"6",-0.0674802824478203,-2.33739627918936
"7",0.68072419134461,0.657556114849373
"8",0.0744704036199524,-0.0604777239133962
"9",-0.153455692977884,-2.44403112961987
"10",-0.0254428087818112,-1.64320230835406
"11",0.170981298683336,-0.265575180609873
"12",-0.491276851854178,-0.75588842698456
"13",-0.256776559687695,0.594157801825052
"14",-1.59394807381721,1.34174620125692
"15",-0.397755648112931,-1.82326038736809
"16",-0.08554755367488,-1.23233771236641
"17",0.262581600269983,-0.3849093856123
"18",1.39424283483956,0.935318800560802
"19",-0.927168772316855,1.21750031219523
"20",-1.05274037453173,-2.80540709067765
"21",1.04522086226831,0.0701003040555197
"22",-0.439430958625356,1.94218653234906
"23",-0.359686328716373,0.586515491936328
"24",-0.225669264758833,-0.434877708491082
"25",0.485550231076417,1.04209289779825
"26",-0.52686558369221,-0.576986113423215
"27",-0.366191658234565,0.488061998148234
"28",0.943000902810657,1.15871862533222
"29",-0.717234264448671,0.0164660933657482
"30",0.409992222479072,-0.805490677372913
"31",0.205843295527946,0.498770764797926
"32",0.888784145419525,-0.930014537745838
"33",0.933135913390955,1.05221519398648
"34",-0.342296179345205,0.255811399224047
"35",0.453432165027588,-0.111697474944508
"36",-0.231507519076897,0.209747104893285
"37",-0.265220760918669,-1.12707406828901
"38",0.415462958294881,0.914905463238125
"39",-0.0765735208228392,0.809352703057189
"40",0.390797406964171,-0.0691301535765351
"41",-0.0657678683180388,-0.135165313361784
"42",0.433573897402758,0.425032317471394
"43",-0.158584577422557,-0.524314607458911
"44",-0.462538852476812,-0.34013808119792
"45",0.983278425746939,0.664212992906183
"46",0.6123176182306,-0.76194038332325
"47",2.17281889488024,0.709137891467373
"48",-1.34177488388259,-1.32616305651789
"49",-0.943087923945077,-0.435462741104531
"50",2.68300887002073,1.98510348554903
"51",-0.283894431680705,0.313727614405554
"52",0.524440790670172,0.295512808302412
"53",-1.24026501976973,0.754123815036961
"54",-0.664134443590916,-1.89086900977731
"55",0.255055686117745,-0.221426715103189
"56",-0.0159248522299281,-1.68170126348895
"57",-1.32493801343006,0.431403843642668
"58",0.359665437964926,0.199351124107773
"59",-0.139647026220246,3.03832284053606
"60",1.64312381634904,1.60025579380054
"61",0.665933827163501,0.84587085173473
"62",-0.426721794762928,-0.361057262354141
"63",0.817656372135862,-0.154127980697755
"64",-2.50912065581508,-0.0838170708950958
"65",-1.70765988717982,1.23126088065246
"66",-2.30096118434363,0.123195078403322
"67",-0.0381592414279961,0.570013434150456
"68",-0.0696691857041523,-0.0756201082053583
"69",-0.96219712027803,-2.37651938039632
"70",0.358021604094718,-0.258769870314267
"71",-0.950746019389369,0.0294133191959503
"72",0.294088243750492,-0.281917516843873
"73",-0.761895928510226,0.79559324422429
"74",1.04167274934773,-1.70174319967112
"75",-0.268250518699932,0.851063072765397
"76",0.243261492427142,-1.44998042581187
"77",-1.24262705389244,-0.754332648724101
"78",1.15223704369686,-0.380729594848214
"79",-0.622869004695497,-0.755620501841682
"80",1.42200043385566,0.0856630484713435
"81",1.3593974761859,0.0260340874050701
"82",-0.387005139694584,-0.247327513958807
"83",0.405167782813964,-0.350598330495968
"84",0.0546201747992125,-0.650541722833086
"85",0.747066078818238,-0.0493341284930669
"86",-0.368019855276452,0.142822235163468
"87",-0.358708251827201,-2.09852007807013
"88",1.21193446819963,-1.01024772841711
"89",1.23507800483409,-1.27412742599296
"90",-0.0681797318901623,0.0891843334293113
"91",1.22230880962362,0.399908307361705
"92",-0.674076487686626,0.376204431959131
"93",0.770496688060716,1.56589293771868
"94",-0.357783474744803,-0.626767478062899
"95",-0.195441715679079,0.249270208191915
"96",0.108806047937247,0.326668139128119
"97",0.334605349500207,-0.158348175051283
"98",-0.648872247853108,0.598931300785056
"99",-2.09284784129691,0.0460290089469969
"100",-0.261582792164546,-0.921925447142566
"101",1.08548164103942,0.652799817223163
"102",-0.117486055945173,2.28248071124828
"103",1.31259453052212,0.658134786180632
